# LAMMPS data file written by reax_tools

140 atoms
126 bonds
3 atom types
1 bond types

0 8.8419 xlo xhi
0 5.1049 ylo yhi
0 31.6993 zlo zhi

Atoms # full

3 1 1 0.0 0.237 5.052 3.658 0 0 0
44 1 2 0.0 7.549 0.789 4.274 0 0 0
10 1 1 0.0 7.227 2.747 3.858 0 0 0
39 1 2 0.0 5.809 3.282 4.319 0 0 0
4 1 1 0.0 4.243 2.757 3.114 0 0 0
26 1 2 0.0 5.912 1.873 2.027 0 0 0
7 1 1 0.0 5.781 4.951 1.708 0 0 0
29 1 2 0.0 4.385 4.374 2.061 0 0 0
9 1 1 0.0 2.881 0.141 3.333 0 0 0
48 1 2 0.0 4.463 0.985 4.599 0 0 0
25 1 2 0.0 1.555 4.302 1.856 0 0 0
8 1 1 0.0 1.634 2.785 1.975 0 0 0
34 1 2 0.0 2.860 1.774 1.995 0 0 0
40 1 2 0.0 1.431 0.801 4.373 0 0 0
14 1 1 0.0 1.448 2.557 5.047 0 0 0
47 1 2 0.0 8.803 3.556 4.346 0 0 0
43 1 2 0.0 3.103 3.379 4.547 0 0 0
33 1 2 0.0 7.639 4.116 1.628 0 0 0
136 1 3 0.0 8.124 3.512 1.348 0 0 0
13 1 1 0.0 6.062 4.608 5.700 0 0 0
37 1 2 0.0 4.550 4.234 6.910 0 0 0
16 1 1 0.0 4.279 2.532 6.413 0 0 0
46 1 2 0.0 5.883 1.472 6.819 0 0 0
12 1 1 0.0 7.354 2.603 7.440 0 0 0
38 1 2 0.0 0.168 1.788 6.750 0 0 0
15 1 1 0.0 0.029 5.063 6.310 0 0 0
41 1 2 0.0 7.242 4.305 6.816 0 0 0
45 1 2 0.0 1.441 4.051 6.767 0 0 0
11 1 1 0.0 2.963 0.004 7.444 0 0 0
42 1 2 0.0 2.741 1.811 6.782 0 0 0
18 1 1 0.0 1.481 2.550 8.399 0 0 0
51 1 2 0.0 8.675 3.311 9.072 0 0 0
21 1 1 0.0 0.011 0.002 9.595 0 0 0
60 1 2 0.0 7.386 1.056 9.097 0 0 0
17 1 1 0.0 5.898 5.095 8.491 0 0 0
52 1 2 0.0 4.235 0.761 9.111 0 0 0
22 1 1 0.0 4.411 2.548 9.632 0 0 0
55 1 2 0.0 6.057 3.282 9.117 0 0 0
24 1 1 0.0 7.386 2.528 10.709 0 0 0
58 1 2 0.0 0.103 1.564 11.365 0 0 0
20 1 1 0.0 1.533 2.579 12.220 0 0 0
50 1 2 0.0 3.060 1.892 11.353 0 0 0
23 1 1 0.0 2.936 0.003 10.831 0 0 0
57 1 2 0.0 4.487 4.075 11.322 0 0 0
19 1 1 0.0 5.769 0.003 12.392 0 0 0
49 1 2 0.0 7.455 4.281 11.288 0 0 0
1 1 1 0.0 0.130 0.075 12.446 0 0 0
53 1 2 0.0 1.321 4.327 11.283 0 0 0
28 1 2 0.0 7.284 0.794 13.348 0 0 0
6 1 1 0.0 7.224 2.599 14.142 0 0 0
31 1 2 0.0 0.262 3.452 13.683 0 0 0
35 1 2 0.0 5.787 3.471 13.903 0 0 0
2 1 1 0.0 4.301 2.570 12.550 0 0 0
54 1 2 0.0 5.675 1.745 11.403 0 0 0
59 1 2 0.0 2.945 3.603 9.113 0 0 0
56 1 2 0.0 1.649 0.741 9.079 0 0 0
30 2 2 0.0 8.526 1.971 0.515 0 0 0
135 2 3 0.0 0.229 1.667 0.716 0 0 0
5 3 1 0.0 3.036 0.013 13.496 0 0 0
27 3 2 0.0 2.797 3.472 14.026 0 0 0
98 3 3 0.0 2.062 2.720 14.349 0 0 0
32 3 2 0.0 4.281 0.756 14.026 0 0 0
36 3 2 0.0 1.462 1.063 14.026 0 0 0
61 4 3 0.0 5.625 4.883 19.230 0 0 0
62 4 3 0.0 5.565 3.892 19.259 0 0 0
65 5 3 0.0 2.133 1.365 19.430 0 0 0
66 5 3 0.0 2.462 2.004 18.924 0 0 0
71 6 3 0.0 0.135 4.887 20.504 0 0 0
72 6 3 0.0 0.606 0.132 19.836 0 0 0
73 7 3 0.0 8.384 0.102 16.287 0 0 0
74 7 3 0.0 8.452 0.283 15.496 0 0 0
83 8 3 0.0 4.325 1.731 16.024 0 0 0
84 8 3 0.0 3.732 1.204 15.853 0 0 0
87 9 3 0.0 1.403 0.501 17.936 0 0 0
88 9 3 0.0 0.825 0.094 17.532 0 0 0
93 10 3 0.0 8.574 3.298 16.158 0 0 0
94 10 3 0.0 8.474 2.772 16.627 0 0 0
97 11 3 0.0 1.358 3.793 15.267 0 0 0
63 12 3 0.0 5.328 4.940 25.644 0 0 0
64 12 3 0.0 5.879 0.179 25.962 0 0 0
67 13 3 0.0 7.299 0.157 20.183 0 0 0
68 13 3 0.0 7.213 4.916 19.432 0 0 0
69 14 3 0.0 4.787 0.330 16.822 0 0 0
70 14 3 0.0 5.043 4.910 17.425 0 0 0
75 15 3 0.0 1.965 4.337 16.750 0 0 0
76 15 3 0.0 2.422 3.831 17.079 0 0 0
77 16 3 0.0 0.141 2.230 21.389 0 0 0
78 16 3 0.0 8.425 1.516 21.602 0 0 0
79 17 3 0.0 3.107 2.866 20.812 0 0 0
80 17 3 0.0 3.720 2.710 21.106 0 0 0
81 18 3 0.0 1.932 2.570 27.842 0 0 0
82 18 3 0.0 2.434 1.676 27.769 0 0 0
85 19 3 0.0 1.539 3.372 20.422 0 0 0
86 19 3 0.0 1.370 3.064 19.665 0 0 0
89 20 3 0.0 5.205 1.444 19.851 0 0 0
90 20 3 0.0 4.553 0.887 19.835 0 0 0
91 21 3 0.0 6.689 3.201 17.145 0 0 0
92 21 3 0.0 6.734 3.557 17.920 0 0 0
95 22 3 0.0 7.076 0.766 24.991 0 0 0
96 22 3 0.0 7.601 0.344 25.664 0 0 0
99 23 3 0.0 7.253 2.270 22.846 0 0 0
100 23 3 0.0 7.232 1.533 23.259 0 0 0
