# LAMMPS data file written by reax_tools

140 atoms
146 bonds
3 atom types
1 bond types

0 8.8419 xlo xhi
0 5.1049 ylo yhi
0 31.6993 zlo zhi

Atoms # full

3 1 1 0.0 8.819 4.952 4.077 0 0 0
25 1 2 0.0 1.021 4.269 2.368 0 0 0
8 1 1 0.0 1.285 2.542 2.517 0 0 0
34 1 2 0.0 3.218 1.836 1.967 0 0 0
40 1 2 0.0 1.265 1.551 3.757 0 0 0
14 1 1 0.0 1.352 2.344 5.514 0 0 0
47 1 2 0.0 8.749 3.552 4.989 0 0 0
10 1 1 0.0 7.511 2.309 4.570 0 0 0
39 1 2 0.0 6.066 3.508 4.300 0 0 0
4 1 1 0.0 4.564 2.779 3.574 0 0 0
43 1 2 0.0 3.095 3.425 4.592 0 0 0
9 1 1 0.0 3.013 0.038 3.473 0 0 0
48 1 2 0.0 4.320 1.236 4.688 0 0 0
13 1 1 0.0 6.004 0.123 5.523 0 0 0
44 1 2 0.0 7.331 0.601 4.017 0 0 0
37 1 2 0.0 4.487 4.247 6.810 0 0 0
16 1 1 0.0 4.134 2.466 6.394 0 0 0
46 1 2 0.0 5.784 1.498 6.829 0 0 0
12 1 1 0.0 7.261 2.381 7.590 0 0 0
38 1 2 0.0 0.070 1.462 6.911 0 0 0
15 1 1 0.0 8.832 4.840 6.637 0 0 0
45 1 2 0.0 1.466 4.102 6.914 0 0 0
11 1 1 0.0 2.967 4.987 7.903 0 0 0
42 1 2 0.0 2.744 1.640 6.818 0 0 0
18 1 1 0.0 1.391 2.456 8.084 0 0 0
51 1 2 0.0 8.653 3.274 8.975 0 0 0
21 1 1 0.0 0.089 5.078 9.668 0 0 0
60 1 2 0.0 7.338 0.900 8.988 0 0 0
17 1 1 0.0 5.962 5.019 8.415 0 0 0
52 1 2 0.0 4.339 0.741 8.991 0 0 0
22 1 1 0.0 4.367 2.510 9.418 0 0 0
55 1 2 0.0 5.978 3.267 9.007 0 0 0
24 1 1 0.0 7.301 2.353 10.441 0 0 0
49 1 2 0.0 7.434 4.260 11.088 0 0 0
19 1 1 0.0 6.055 5.096 12.347 0 0 0
54 1 2 0.0 5.841 1.603 11.072 0 0 0
2 1 1 0.0 4.718 2.453 11.828 0 0 0
50 1 2 0.0 3.011 1.792 10.995 0 0 0
20 1 1 0.0 1.250 2.512 11.329 0 0 0
58 1 2 0.0 8.818 1.383 11.038 0 0 0
1 1 1 0.0 8.637 5.031 12.449 0 0 0
53 1 2 0.0 1.275 4.141 11.311 0 0 0
23 1 1 0.0 2.922 0.045 10.325 0 0 0
57 1 2 0.0 4.476 4.181 11.123 0 0 0
56 1 2 0.0 1.551 0.686 9.002 0 0 0
59 1 2 0.0 2.925 3.449 8.986 0 0 0
36 1 2 0.0 1.249 1.291 13.206 0 0 0
5 1 1 0.0 3.006 0.383 13.619 0 0 0
32 1 2 0.0 4.544 1.041 13.488 0 0 0
31 1 2 0.0 8.832 3.677 13.858 0 0 0
6 1 1 0.0 7.469 2.519 13.162 0 0 0
28 1 2 0.0 7.241 0.855 14.129 0 0 0
35 1 2 0.0 5.755 3.505 13.352 0 0 0
84 1 3 0.0 5.509 3.411 14.731 0 0 0
83 1 3 0.0 6.017 3.659 15.414 0 0 0
41 1 2 0.0 7.190 4.333 6.927 0 0 0
29 1 2 0.0 4.624 4.291 2.041 0 0 0
7 1 1 0.0 5.777 0.274 2.443 0 0 0
26 1 2 0.0 6.492 2.146 2.277 0 0 0
30 2 2 0.0 0.117 2.264 0.444 0 0 0
129 2 3 0.0 0.688 1.381 1.006 0 0 0
135 2 3 0.0 0.997 2.958 0.249 0 0 0
33 3 2 0.0 7.933 5.104 0.299 0 0 0
130 3 3 0.0 7.820 0.863 1.338 0 0 0
136 3 3 0.0 7.226 4.536 0.469 0 0 0
27 4 2 0.0 2.001 2.818 16.190 0 0 0
98 4 3 0.0 2.563 3.029 15.548 0 0 0
97 4 3 0.0 1.745 2.015 15.871 0 0 0
61 5 3 0.0 2.357 1.109 18.057 0 0 0
62 5 3 0.0 2.639 0.641 18.609 0 0 0
65 6 3 0.0 4.699 1.355 15.846 0 0 0
66 6 3 0.0 4.263 0.733 15.517 0 0 0
71 7 3 0.0 8.229 3.118 21.398 0 0 0
72 7 3 0.0 7.577 3.516 21.347 0 0 0
73 8 3 0.0 0.309 4.712 15.554 0 0 0
74 8 3 0.0 8.738 0.274 15.552 0 0 0
87 9 3 0.0 3.170 2.571 22.924 0 0 0
88 9 3 0.0 3.046 2.676 22.244 0 0 0
93 10 3 0.0 0.741 0.783 18.757 0 0 0
94 10 3 0.0 0.314 0.353 18.400 0 0 0
63 11 3 0.0 0.014 2.154 22.700 0 0 0
64 11 3 0.0 0.543 2.748 22.973 0 0 0
67 12 3 0.0 8.575 4.245 19.921 0 0 0
68 12 3 0.0 8.239 5.066 20.108 0 0 0
69 13 3 0.0 4.562 4.521 17.126 0 0 0
70 13 3 0.0 5.022 4.011 17.186 0 0 0
75 14 3 0.0 1.935 3.109 19.122 0 0 0
76 14 3 0.0 1.427 2.893 19.401 0 0 0
77 15 3 0.0 5.379 3.726 21.614 0 0 0
78 15 3 0.0 5.151 3.533 22.297 0 0 0
79 16 3 0.0 4.460 1.345 24.392 0 0 0
80 16 3 0.0 4.651 1.401 25.194 0 0 0
81 17 3 0.0 4.214 0.624 29.524 0 0 0
82 17 3 0.0 4.947 0.567 30.058 0 0 0
85 18 3 0.0 2.404 1.228 20.885 0 0 0
86 18 3 0.0 2.346 0.599 21.016 0 0 0
89 19 3 0.0 5.633 2.828 19.245 0 0 0
90 19 3 0.0 5.042 2.786 19.212 0 0 0
91 20 3 0.0 7.284 0.832 16.928 0 0 0
92 20 3 0.0 7.501 1.388 16.596 0 0 0
95 21 3 0.0 4.618 4.807 19.267 0 0 0
96 21 3 0.0 4.556 0.108 19.858 0 0 0
99 22 3 0.0 7.093 4.827 23.123 0 0 0
100 22 3 0.0 7.754 4.981 23.149 0 0 0
114 23 3 0.0 8.716 4.459 24.503 0 0 0
113 23 3 0.0 0.189 4.037 24.011 0 0 0
123 24 3 0.0 2.973 0.090 23.014 0 0 0
124 24 3 0.0 3.081 0.610 23.274 0 0 0
127 25 3 0.0 7.231 3.050 23.697 0 0 0
