# LAMMPS data file written by reax_tools

140 atoms
130 bonds
3 atom types
1 bond types

0 8.8419 xlo xhi
0 5.1049 ylo yhi
0 31.6993 zlo zhi

Atoms # full

3 1 1 0.0 0.235 5.046 3.746 0 0 0
44 1 2 0.0 7.443 0.798 4.456 0 0 0
10 1 1 0.0 7.134 2.651 4.033 0 0 0
39 1 2 0.0 5.885 3.321 4.434 0 0 0
4 1 1 0.0 4.372 2.650 3.255 0 0 0
26 1 2 0.0 5.853 1.812 2.218 0 0 0
7 1 1 0.0 5.761 5.006 1.849 0 0 0
29 1 2 0.0 4.210 4.406 1.928 0 0 0
9 1 1 0.0 2.922 0.311 3.217 0 0 0
34 1 2 0.0 2.675 1.796 1.976 0 0 0
8 1 1 0.0 1.695 2.747 2.332 0 0 0
25 1 2 0.0 1.386 4.376 1.954 0 0 0
40 1 2 0.0 1.550 0.804 4.355 0 0 0
14 1 1 0.0 1.406 2.531 4.961 0 0 0
47 1 2 0.0 8.740 3.530 4.501 0 0 0
43 1 2 0.0 3.201 3.453 4.711 0 0 0
13 1 1 0.0 6.093 4.694 5.701 0 0 0
37 1 2 0.0 4.523 4.162 6.975 0 0 0
16 1 1 0.0 4.159 2.428 6.557 0 0 0
46 1 2 0.0 5.892 1.462 6.891 0 0 0
12 1 1 0.0 7.346 2.611 7.461 0 0 0
38 1 2 0.0 0.141 1.740 6.711 0 0 0
15 1 1 0.0 0.073 5.036 6.525 0 0 0
41 1 2 0.0 7.299 4.259 6.894 0 0 0
45 1 2 0.0 1.426 4.074 6.755 0 0 0
11 1 1 0.0 2.967 5.102 7.474 0 0 0
42 1 2 0.0 2.705 1.770 6.809 0 0 0
18 1 1 0.0 1.489 2.557 8.362 0 0 0
51 1 2 0.0 8.702 3.306 9.027 0 0 0
21 1 1 0.0 0.019 5.103 9.446 0 0 0
60 1 2 0.0 7.398 1.034 9.070 0 0 0
17 1 1 0.0 5.908 5.088 8.589 0 0 0
52 1 2 0.0 4.246 0.761 9.139 0 0 0
22 1 1 0.0 4.400 2.538 9.509 0 0 0
55 1 2 0.0 6.041 3.271 9.098 0 0 0
59 1 2 0.0 2.927 3.597 9.119 0 0 0
24 1 1 0.0 7.412 2.491 10.689 0 0 0
58 1 2 0.0 0.137 1.579 11.253 0 0 0
20 1 1 0.0 1.460 2.549 12.124 0 0 0
50 1 2 0.0 3.024 1.988 11.218 0 0 0
23 1 1 0.0 2.935 0.019 10.865 0 0 0
57 1 2 0.0 4.567 4.041 11.155 0 0 0
19 1 1 0.0 5.748 0.001 12.426 0 0 0
32 1 2 0.0 4.340 0.896 13.673 0 0 0
2 1 1 0.0 4.398 2.560 12.395 0 0 0
54 1 2 0.0 5.638 1.672 11.292 0 0 0
35 1 2 0.0 5.804 3.373 13.788 0 0 0
6 1 1 0.0 7.243 2.529 13.938 0 0 0
31 1 2 0.0 0.005 3.547 13.741 0 0 0
1 1 1 0.0 0.130 0.113 12.357 0 0 0
49 1 2 0.0 7.447 4.324 11.239 0 0 0
53 1 2 0.0 1.236 4.310 11.127 0 0 0
28 1 2 0.0 7.302 0.887 13.463 0 0 0
5 1 1 0.0 2.964 0.034 13.262 0 0 0
27 1 2 0.0 2.786 3.532 14.306 0 0 0
97 1 3 0.0 1.728 3.082 14.732 0 0 0
98 1 3 0.0 3.343 3.096 14.336 0 0 0
36 1 2 0.0 1.592 0.902 13.853 0 0 0
56 1 2 0.0 1.642 0.765 9.051 0 0 0
30 2 2 0.0 8.773 2.230 0.202 0 0 0
109 2 3 0.0 1.226 2.491 31.035 0 0 0
110 2 3 0.0 1.881 2.145 31.465 0 0 0
135 2 3 0.0 7.826 2.066 0.713 0 0 0
136 2 3 0.0 8.381 3.612 1.005 0 0 0
33 2 2 0.0 7.806 4.221 1.436 0 0 0
48 3 2 0.0 4.400 0.903 4.831 0 0 0
61 4 3 0.0 5.655 4.420 19.987 0 0 0
62 4 3 0.0 5.737 4.848 20.359 0 0 0
65 5 3 0.0 2.600 3.553 18.328 0 0 0
66 5 3 0.0 3.343 3.021 18.359 0 0 0
71 6 3 0.0 0.983 0.499 21.284 0 0 0
72 6 3 0.0 0.384 0.557 21.452 0 0 0
73 7 3 0.0 0.635 0.852 15.838 0 0 0
74 7 3 0.0 0.261 0.432 15.288 0 0 0
83 8 3 0.0 3.387 2.004 16.112 0 0 0
84 8 3 0.0 3.894 2.335 16.702 0 0 0
87 9 3 0.0 1.557 0.926 19.340 0 0 0
